F:\final\feature\gallery\10_c2s2_000826_7.jpg,7.008898735046387,17.73737907409668,200.790771484375,191.18649291992188,19.102983474731445,112.50823974609375,255.0,7.427781581878662,14.561134338378906,41.29020309448242,0.706773579120636,0.0,4.86194372177124,0.25617215037345886,0.0,0.0,0.5527797937393188,0.001937029417604208,0.0,0.0,0.4045970141887665,0.0,0.0,0.0,0.464160680770874,0.0,0.0,0.0,0.4142821729183197,0.0,0.0,0.0,11.08561897277832,2.7956178188323975,0.03559291735291481,0.002905544126406312,25.2833194732666,2.976003646850586,0.03414014354348183,0.001452772063203156,17.817522048950195,0.01428559236228466,0.0,0.0,5.89825439453125,0.0,0.0,0.0,11.892149925231934,3.0280611515045166,0.018401779234409332,0.0,9.050043106079102,0.19709274172782898,0.0,0.0,3.0314509868621826,0.0,0.0,0.0,1.0762619972229004,0.0,0.0,0.0
F:\final\feature\gallery\11_c3s3_000826_12.jpg,11.04109001159668,0.0854790136218071,56.145565032958984,69.23146057128906,17.243946075439453,8.996438026428223,255.00001525878906,32.567806243896484,24.676361083984375,43.56083297729492,62.46705627441406,0.0,14.564132690429688,0.5992656350135803,0.11240033805370331,0.0,0.4407796561717987,0.0022814683616161346,0.0,0.0,0.2500489354133606,0.0,0.0,0.0,0.14266781508922577,0.0,0.0,0.0,0.23681640625,0.0,0.0,0.0,1.235795259475708,0.050192300230264664,0.0,0.0,0.5779719352722168,0.0019772725645452738,0.0,0.0,0.2500489354133606,0.0,0.0,0.0,0.24031466245651245,0.0,0.0,0.0,2.071573257446289,0.01977272517979145,0.0,0.0,3.2866830825805664,0.0004562936373986304,0.0,0.0,2.084045171737671,0.0,0.0,0.0,1.2082655429840088,0.0,0.0,0.0
F:\final\feature\gallery\12_c2s2_000826_9.jpg,28.55275535583496,0.859500527381897,140.06784057617188,44.64774703979492,36.31393814086914,50.89723205566406,255.0,1.375549554824829,13.810808181762695,40.912574768066406,10.380097389221191,0.0,1.2825149297714233,0.10238564014434814,0.0,0.0,1.6952272653579712,0.028053032234311104,0.0,0.0,0.2637301981449127,0.0,0.0,0.0,0.03962292522192001,0.0,0.0,0.0,0.015690678730607033,0.0,0.0,0.0,1.5356261730194092,0.07179674506187439,0.0,0.0,0.21554872393608093,0.0,0.0,0.0,0.028686998412013054,0.0,0.0,0.0,0.00174340873491019,0.0,0.0,0.0,4.1344146728515625,0.11855179816484451,0.0,0.0,1.428961157798767,0.0,0.0,0.0,0.17101255059242249,0.0,0.0,0.0,0.015215203166007996,0.0,0.0,0.0
F:\final\feature\gallery\13_c3s3_000826_11.jpg,19.780820846557617,4.178434371948242,24.803783416748047,111.14403533935547,20.113298416137695,31.723636627197266,255.00001525878906,32.670921325683594,4.643526077270508,13.853618621826172,21.58727264404297,0.0,1.4635390043258667,0.023189369589090347,0.0,0.0,1.3222287893295288,0.09406187385320663,0.0005797342164441943,0.0,0.13710714876651764,0.0,0.0,0.0,0.06666943430900574,0.0,0.0,0.0,0.04956727474927902,0.0,0.0,0.0,10.970745086669922,1.9932711124420166,0.015362956561148167,0.0,3.0143280029296875,0.15971677005290985,0.0,0.0,0.764524519443512,0.0,0.0,0.0,0.26377907395362854,0.0,0.0,0.0,14.029277801513672,1.4212183952331543,0.004927740897983313,0.0,3.3385443687438965,0.006377076264470816,0.0,0.0,0.8400349020957947,0.0,0.0,0.0,0.2558077275753021,0.0,0.0,0.0
F:\final\feature\gallery\14_c2s2_000826_10.jpg,55.40011215209961,3.123326539993286,41.663063049316406,187.7212371826172,28.937597274780273,107.34217834472656,255.0,35.17140197753906,2.9085233211517334,48.4770393371582,19.11547088623047,0.0,0.9259309768676758,0.20601288974285126,0.0,0.0,3.4188220500946045,0.12103820592164993,0.0,0.0,0.7386260628700256,0.0,0.0,0.0,0.5542513132095337,0.0,0.0,0.0,0.4068416357040405,0.0,0.0,0.0,58.97783660888672,6.577536106109619,0.041923847049474716,0.0,8.276578903198242,1.2662805318832397,0.0013523821253329515,0.0,2.3563005924224854,0.0,0.0,0.0,1.0050454139709473,0.0,0.0,0.0,25.429969787597656,1.298061490058899,0.0,0.0,3.7954607009887695,0.032907966524362564,0.0,0.0,0.9892675876617432,0.0,0.0,0.0,0.30811774730682373,0.0,0.0,0.0
F:\final\feature\gallery\15_c2s2_000826_10.jpg,60.707122802734375,3.135756254196167,63.867950439453125,226.98983764648438,48.358211517333984,144.4386444091797,255.0,33.72953414916992,7.116449356079102,53.1541862487793,20.494436264038086,0.0,1.4008588790893555,0.06767043471336365,0.0,0.0,6.299551486968994,0.11889506876468658,0.0,0.0,1.7359758615493774,0.0,0.0,0.0,0.9163817167282104,0.0,0.0,0.0,0.41087546944618225,0.0,0.0,0.0,78.17984771728516,4.98199987411499,0.041518911719322205,0.0,26.302230834960938,1.3873788118362427,0.041518911719322205,0.0,6.322737216949463,0.0,0.0,0.0,1.9807757139205933,0.0,0.0,0.0,25.034286499023438,0.45266398787498474,0.0010784133337438107,0.0,4.432548522949219,0.004852860234677792,0.0,0.0,1.0255711078643799,0.0,0.0,0.0,0.28200510144233704,0.0,0.0,0.0
F:\final\feature\gallery\16_c2s2_000826_10.jpg,25.516441345214844,1.2668110132217407,11.108490943908691,81.36365509033203,27.75118064880371,6.9461989402771,119.1948471069336,44.196842193603516,38.211483001708984,95.71875,254.99998474121094,0.06317855417728424,32.49159622192383,23.86651039123535,0.7862895131111145,0.0,1.3380894660949707,0.04191654175519943,0.0,0.001012476859614253,0.5341827869415283,0.0,0.0,0.0,0.4772816002368927,0.0,0.0,0.0,0.46553686261177063,0.0,0.0,0.0,6.267839431762695,2.3661584854125977,0.07451829314231873,0.0032399259507656097,1.5432171821594238,0.0,0.0,0.0,0.7798096537590027,0.0,0.0,0.0,0.35355693101882935,0.0,0.0,0.0,16.21076774597168,1.4022804498672485,0.005669870413839817,0.0,7.770557403564453,0.0004049907438457012,0.0,0.0,4.440521240234375,0.0,0.0,0.0,2.422654628753662,0.0,0.0,0.0
F:\final\feature\gallery\17_c3s3_000826_11.jpg,42.13054656982422,6.0662455558776855,4.684125900268555,59.254581451416016,46.5897216796875,23.174283981323242,255.0,73.51051330566406,57.92210388183594,94.41221618652344,133.59616088867188,0.006023664493113756,22.863130569458008,1.3879354000091553,0.0,0.0,0.3973541557788849,0.05421297997236252,0.0010385628556832671,0.0,0.01973269321024418,0.0,0.0,0.0,0.11091851443052292,0.0,0.0,0.0,0.6208528876304626,0.0,0.0,0.0,1.1328643560409546,0.26732608675956726,0.0,0.0,0.03468799963593483,0.0,0.0,0.0,0.10302543640136719,0.0,0.0,0.0,0.5105574727058411,0.0,0.0,0.0,2.555487632751465,0.9436382055282593,0.00041542513645254076,0.0,1.4593884944915771,0.0014539880212396383,0.0,0.0,1.15072762966156,0.0,0.0,0.0,0.8890097737312317,0.0,0.0,0.0
F:\final\feature\gallery\18_c2s2_000826_10.jpg,19.115718841552734,0.19002367556095123,68.03089141845703,1.5337733030319214,3.8857502937316895,91.9954605102539,255.0,0.08195620030164719,29.700897216796875,93.6267318725586,0.805676281452179,0.0,32.074005126953125,3.7770791053771973,0.0,0.0,0.04075170308351517,0.000452796695753932,0.0,0.0,0.14187629520893097,0.0,0.0,0.0,0.22081385552883148,0.0,0.0,0.0,0.479209840297699,0.0,0.0,0.0,0.015093223191797733,0.0,0.0,0.0,0.11229357868432999,0.0,0.0,0.0,0.15591299533843994,0.0,0.0,0.0,0.3512192964553833,0.0,0.0,0.0,0.0725984051823616,0.000905593391507864,0.0,0.0,0.5035099387168884,0.0,0.0,0.0,1.0370553731918335,0.0,0.0,0.0,0.7792631387710571,0.0,0.0,0.0
F:\final\feature\gallery\19_c3s3_000826_12.jpg,27.50275230407715,7.023771286010742,76.5044174194336,103.33238220214844,50.06131362915039,70.15419006347656,255.0,8.262935638427734,27.114688873291016,58.10252380371094,8.72027587890625,0.0,8.187246322631836,0.15422770380973816,0.0,0.0,1.47584867477417,0.3950081169605255,0.02404242381453514,0.010329337790608406,0.07657957077026367,0.0,0.0,0.0,0.03027564473450184,0.0,0.0,0.0,0.06785306334495544,0.0,0.0,0.0,1.4391616582870483,3.1962175369262695,0.6965179443359375,0.15725526213645935,0.0657159611582756,0.03472794592380524,0.0,0.0,0.017987294122576714,0.0,0.0,0.0,0.007479865103960037,0.0,0.0,0.0,2.2129714488983154,0.9428191781044006,0.04683820530772209,0.013178810477256775,0.5399750471115112,0.00017809202836360782,0.0,0.0,0.5301799774169922,0.0,0.0,0.0,0.26624757051467896,0.0,0.0,0.0
